,item,condition,attraction,violation,model,model_type,model_arch,surp,target_attn,dist_attn,attn_entropy
1684,22,e,none,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.969552040100098,0.21711795,0.112303145,1.7041358
1685,22,h,grammatical,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.412338256835938,0.1958221,0.19883601,1.717856
1686,22,g,semantic,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.933540344238281,0.17051145,0.15119624,1.8632647
1687,22,f,double,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.933540344238281,0.17051145,0.15119624,1.8632647
1688,23,a,none,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,8.72231388092041,0.2632244,0.16526146,1.7217945
1689,23,b,grammatical,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,8.271665573120117,0.24148597,0.22350487,1.7158818
1690,23,c,none,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,7.916075706481934,0.30803528,0.14676417,1.6201372
1691,23,d,semantic,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,7.680920600891113,0.28825405,0.19272168,1.6094619
1692,23,e,none,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,7.086417198181152,0.2973737,0.18424696,1.6861383
1693,23,h,grammatical,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,7.150442123413086,0.28287622,0.21582602,1.6888039
1694,23,g,semantic,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,6.737717628479004,0.2817716,0.22594658,1.6621656
1695,23,f,double,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,6.10083532333374,0.26961488,0.2595336,1.654546
1696,24,a,none,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,10.58543586730957,0.18823266,0.16402233,1.7477994
1697,24,b,grammatical,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,10.389896392822266,0.1880978,0.21728803,1.7542391
1698,24,c,none,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,8.208769798278809,0.20845309,0.3098194,1.683032
1699,24,d,semantic,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,7.752274513244629,0.25104246,0.22474912,1.7226379
1700,24,e,none,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.001733779907227,0.15495658,0.33507457,1.6637942
1701,24,h,grammatical,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,10.678465843200684,0.163297,0.36870706,1.6406176
1702,24,g,semantic,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,10.719246864318848,0.16971764,0.25911433,1.7113557
1703,24,f,double,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,10.885160446166992,0.16966526,0.2968348,1.6914158
1704,25,a,none,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.802486419677734,0.2862963,0.22450602,1.6902411
1705,25,b,grammatical,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,10.919102668762207,0.2422336,0.32571262,1.6379622
1706,25,c,none,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.48781967163086,0.23857664,0.2869261,1.6791296
1707,25,d,semantic,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,10.26200008392334,0.22539239,0.32076162,1.6564715
1708,25,e,none,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,13.817100524902344,0.2078789,0.19967803,1.7470131
1709,25,h,grammatical,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,13.059686660766602,0.18878075,0.27869603,1.7132516
1710,25,g,semantic,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,12.781455993652344,0.19524804,0.23275457,1.7367716
1711,25,f,double,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.518708229064941,0.18840921,0.27380338,1.7221067
1712,26,a,none,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.709404945373535,0.28528732,0.25888962,1.6905794
1713,26,b,grammatical,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.283151626586914,0.29544762,0.22596206,1.7088454
1714,26,c,none,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,10.335787773132324,0.26964867,0.22428665,1.7160542
1715,26,d,semantic,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,9.78139591217041,0.23265433,0.15497404,1.8380474
1716,26,e,none,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,12.622556686401367,0.23791671,0.19918351,1.7560134
1717,26,h,grammatical,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.633840560913086,0.22882307,0.2159966,1.7574806
1718,26,g,semantic,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.909579277038574,0.20282191,0.14346443,1.8724223
1719,26,f,double,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,15.736371040344238,0.15321705,0.26097724,1.8178246
1720,27,a,none,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,6.851073741912842,0.2620747,0.12508506,1.714158
1721,27,b,grammatical,grammatical,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,6.7250871658325195,0.25683823,0.1530709,1.7231963
1722,27,c,none,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,12.911518096923828,0.28758356,0.092882365,1.7052083
1723,27,d,semantic,semantic,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.970906257629395,0.27896425,0.13926533,1.7211207
1724,27,e,none,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,12.895610809326172,0.27355075,0.14849493,1.7502109
1725,27,h,grammatical,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,12.351091384887695,0.27866742,0.17048192,1.747121
1726,27,g,semantic,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,12.335110664367676,0.24171874,0.23288178,1.7455603
1727,27,f,double,double,cbrnn_256_1_soft_2402,cbrnn_256_1_soft,cbrnn,11.518169403076172,0.26060727,0.22989614,1.7353305
1728,1,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.100699424743652,0.34659603,0.29958832,1.4739132
1729,1,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.135722160339355,0.3604084,0.27496943,1.4831494
1730,1,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.900582313537598,0.29799488,0.17129695,1.5440599
1731,1,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.879680633544922,0.23360895,0.2593102,1.6874098
1732,1,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.3667631149292,0.2573971,0.19321766,1.5899266
1733,1,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.258755683898926,0.2758956,0.1540379,1.5830563
1734,1,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.986433982849121,0.22274299,0.2390715,1.7424233
1735,1,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.739039421081543,0.20518515,0.2836105,1.719158
1736,2,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,5.749192237854004,0.15313908,0.20942125,1.7107173
1737,2,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,5.412856101989746,0.13524756,0.2669882,1.6710194
1738,2,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.905511856079102,0.12815346,0.14466266,1.7057695
1739,2,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.85343074798584,0.15069942,0.093757816,1.7203511
1740,2,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.236578941345215,0.11241246,0.124866664,1.7020084
1741,2,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.075508117675781,0.10564178,0.16608667,1.6989863
1742,2,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.0479097366333,0.12724341,0.086781524,1.7201697
1743,2,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.0479097366333,0.12724341,0.086781524,1.7201697
1744,3,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.093904495239258,0.19503365,0.12736881,1.6598505
1745,3,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.85306167602539,0.16754746,0.18904603,1.6451175
1746,3,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.88931941986084,0.2322254,0.15278177,1.7293879
1747,3,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.503978729248047,0.23086868,0.17199625,1.7377601
1748,3,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.310998916625977,0.24140623,0.15728849,1.7413235
1749,3,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.236995697021484,0.2053807,0.24112225,1.7325397
1750,3,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.640161514282227,0.23263292,0.20252396,1.749148
1751,3,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.327262878417969,0.21501917,0.2265258,1.7338814
1752,4,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,5.0134382247924805,0.2103001,0.23533253,1.7260984
1753,4,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,4.886157035827637,0.17394726,0.3398194,1.6536372
1754,4,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.335314750671387,0.15703455,0.08539713,1.7348664
1755,4,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.292951583862305,0.14765835,0.13659462,1.751325
1756,4,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.480552673339844,0.16742018,0.23911683,1.7140745
1757,4,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.187726974487305,0.14402291,0.32984808,1.6598217
1758,4,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.663819313049316,0.16448219,0.23694062,1.7058898
1759,4,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.519328117370605,0.15532817,0.27320445,1.7028207
1760,5,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.992895126342773,0.1848674,0.15101701,1.6675
1761,5,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.0606689453125,0.17203718,0.18886496,1.6836638
1762,5,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.326467514038086,0.13857765,0.12676264,1.7177452
1763,5,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.397279739379883,0.12003531,0.21087448,1.7069743
1764,5,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,14.806432723999023,0.15919577,0.14699045,1.6017213
1765,5,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.435786247253418,0.13614008,0.24293466,1.603333
1766,5,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.598045349121094,0.116893634,0.29090932,1.512604
1767,5,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.709360122680664,0.10919536,0.34909952,1.4753852
1768,6,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.31197738647461,0.29019186,0.08671621,1.8437822
1769,6,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.712170124053955,0.2070031,0.26496306,1.8157427
1770,6,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.589153289794922,0.17600158,0.12945262,1.9315568
1771,6,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.829505920410156,0.15257801,0.22852771,1.8889586
1772,6,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.58765983581543,0.16196583,0.18813318,1.9260881
1773,6,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.157325744628906,0.12617795,0.31120414,1.8381417
1774,6,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.77299690246582,0.1262739,0.35845873,1.7850679
1775,6,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.094216346740723,0.1189841,0.3795788,1.7502702
1776,7,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.002281188964844,0.089366704,0.24804561,1.8177791
1777,7,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.752153396606445,0.08113471,0.26166227,1.7931219
1778,7,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.262797355651855,0.105095886,0.40479448,1.6689847
1779,7,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.6610870361328125,0.11234689,0.346207,1.7259474
1780,7,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.793340682983398,0.15882796,0.34928668,1.6472208
1781,7,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.5537748336792,0.13138388,0.3256402,1.6058906
1782,7,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.283517837524414,0.12955631,0.32175404,1.7671021
1783,7,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.135140419006348,0.109829955,0.40670508,1.6565721
1784,8,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.055767059326172,0.19129251,0.1670745,1.7023813
1785,8,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.168868064880371,0.19290832,0.18677112,1.6944386
1786,8,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,15.106565475463867,0.15712944,0.102201335,1.6772394
1787,8,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,14.683124542236328,0.15590425,0.099622175,1.6915035
1788,8,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.463271141052246,0.17285052,0.1433491,1.761977
1789,8,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.57858657836914,0.1709221,0.19338779,1.7653341
1790,8,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.116791725158691,0.18427809,0.1481515,1.7769874
1791,8,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.764097213745117,0.17567095,0.19495234,1.7727829
1792,9,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.525087356567383,0.19148442,0.17142752,1.7446886
1793,9,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.525087356567383,0.19148442,0.17142752,1.7446886
1794,9,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,5.599308013916016,0.19735931,0.19119836,1.7288573
1795,9,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,5.797636032104492,0.18188168,0.2401661,1.7121378
1796,9,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.594821929931641,0.20148456,0.21433617,1.7144451
1797,9,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,6.551774501800537,0.18266904,0.30273223,1.6645464
1798,9,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.9732208251953125,0.18294263,0.26372224,1.6877639
1799,9,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,6.45900821685791,0.1715523,0.34636375,1.628997
1800,10,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.541988372802734,0.22085693,0.25535852,1.7389662
1801,10,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.315248489379883,0.19127643,0.33468497,1.6839284
1802,10,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.807339668273926,0.22808969,0.15178624,1.7622793
1803,10,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.736085891723633,0.22186477,0.19716658,1.7708576
1804,10,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.89341926574707,0.16799852,0.1908119,1.7827799
1805,10,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.720958709716797,0.14254363,0.2850153,1.735824
1806,10,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.529638290405273,0.17601006,0.2129172,1.7822638
1807,10,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.970942497253418,0.17312187,0.22883922,1.7702752
1808,11,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.599954605102539,0.18394755,0.1385485,1.7634543
1809,11,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.572110176086426,0.19004527,0.123967946,1.767008
1810,11,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.998444557189941,0.15153445,0.15235442,1.7722535
1811,11,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.555818557739258,0.13282692,0.20532799,1.7445242
1812,11,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.897354125976562,0.16754091,0.21509351,1.7612629
1813,11,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.650113105773926,0.17232803,0.1808918,1.779905
1814,11,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.524906158447266,0.1394845,0.27830997,1.7145939
1815,11,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.035675048828125,0.10748813,0.43109146,1.5720643
1816,12,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.67852783203125,0.1625836,0.26948282,1.715234
1817,12,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.323537826538086,0.13820848,0.34522334,1.6469493
1818,12,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.857027053833008,0.14764842,0.1757778,1.7560014
1819,12,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.625864028930664,0.12654513,0.22486718,1.7249069
1820,12,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.144765853881836,0.13129453,0.1432696,1.7075866
1821,12,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.744949340820312,0.12105436,0.20183623,1.6983113
1822,12,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.0020170211792,0.11511699,0.22520043,1.7073612
1823,12,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.81393051147461,0.124691606,0.20167091,1.7155278
1824,13,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.738687515258789,0.26405722,0.24112755,1.7162004
1825,13,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.865297317504883,0.2815499,0.17251985,1.7340997
1826,13,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.305907249450684,0.27849764,0.1475341,1.7149965
1827,13,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,14.399140357971191,0.27436888,0.15088634,1.724922
1828,13,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.509406089782715,0.22099161,0.15850332,1.756366
1829,13,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.302318572998047,0.23304178,0.12045499,1.7536242
1830,13,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.631414413452148,0.21603039,0.16597264,1.764691
1831,13,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.329721450805664,0.21658571,0.1509477,1.7635678
1832,14,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.584535598754883,0.20115232,0.13950606,1.6988541
1833,14,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.323528289794922,0.20070276,0.1591175,1.6961006
1834,14,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.436145782470703,0.24961688,0.13792425,1.6911354
1835,14,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.680717468261719,0.22493485,0.16905282,1.695913
1836,14,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.611960411071777,0.30915,0.17507839,1.6523402
1837,14,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.080425262451172,0.30178884,0.16551074,1.664872
1838,14,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.707805633544922,0.29206505,0.18737735,1.6421229
1839,14,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.483421325683594,0.29251087,0.16762806,1.6413479
1840,15,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.357080459594727,0.34912547,0.21699817,1.645263
1841,15,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.449491500854492,0.31613937,0.28814825,1.6276848
1842,15,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.394678115844727,0.16595004,0.12327964,1.6788449
1843,15,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.734042167663574,0.16786715,0.08126783,1.7817795
1844,15,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,9.594832420349121,0.23374197,0.14600676,1.7199507
1845,15,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.432082176208496,0.22215508,0.19197534,1.739667
1846,15,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,8.8112154006958,0.22461033,0.09925741,1.8385041
1847,15,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,7.92982292175293,0.189943,0.18378137,1.8352938
1848,16,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,6.073183059692383,0.3470001,0.11785671,1.7335029
1849,16,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,6.073183059692383,0.3470001,0.11785671,1.7335029
1850,16,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,6.073183059692383,0.3470001,0.11785671,1.7335029
1851,16,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,6.386695861816406,0.3427994,0.10631459,1.8423865
1852,16,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,14.617547035217285,0.1905891,0.09963669,1.9094824
1853,16,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,14.617547035217285,0.1905891,0.09963669,1.9094824
1854,16,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,14.950175285339355,0.19125542,0.10271053,2.0045538
1855,16,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,14.37220573425293,0.17388475,0.18564908,1.993429
1856,17,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.692259788513184,0.13362682,0.2352535,1.8552656
1857,17,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.700616836547852,0.13046739,0.24376798,1.8442076
1858,17,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.409708023071289,0.09493015,0.15747488,1.8979553
1859,17,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,10.89266586303711,0.09727602,0.16149484,1.9052887
1860,17,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.442607879638672,0.101881,0.20033237,1.9090886
1861,17,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.800325393676758,0.09773806,0.22938588,1.8902498
1862,17,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.596122741699219,0.0968563,0.25178298,1.8814492
1863,17,f,double,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.932374954223633,0.09305523,0.23974016,1.8690284
1864,18,a,none,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.934066772460938,0.20342004,0.124578364,1.9223626
1865,18,b,grammatical,grammatical,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,11.722756385803223,0.18791468,0.1740134,1.914677
1866,18,c,none,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,14.806611061096191,0.17892072,0.08973282,1.8981991
1867,18,d,semantic,semantic,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,15.666491508483887,0.17847835,0.14018594,1.8969941
1868,18,e,none,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,13.018793106079102,0.17649809,0.1408948,1.9105837
1869,18,h,grammatical,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.370908737182617,0.16586614,0.17346126,1.910118
1870,18,g,semantic,double,cbrnn_256_1_soft_2398,cbrnn_256_1_soft,cbrnn,12.968820571899414,0.16738221,0.16656943,1.904042
